商品名称,商品价格,商品编码,tokens,keywords
制动手柄加工费,77,108,制动 手柄 加工费,制动:2.2132374739275678 手柄:1.854051180770809 加工费:2.193029266655423
制动通风装置工具套件,75,108,制动 通风 装置 工具 套件,通风:1.4430153133372534 装置:1.238685063830857 工具:1.1831587165112012
中帮正绒面安全,25,108,中帮 正 绒面,中帮:2.5401805582648103 正:2.4887969983223908 绒面:2.6009544105294617
中财PVC电工用料,76,108,中财 PVC 电工 用料,中财:2.0065016957256487 电工:1.7536014678060288 用料:2.078422213838594
中间破口刀固定座,25,108,破口 刀 固定 座,破口:2.0065016957256487 固定:1.1992951567953065 座:1.3336909250291915
中间轴锁紧螺母,76,108,中间轴 锁紧 螺母,中间轴:2.771229618451459 锁紧:2.4442865341142164 螺母:2.0644751063847613
中盘S125SOL,76,108,中盘 S125SOL,中盘:4.0130033914512975 S125SOL:4.0130033914512975
中碳钢小半圆头低方颈全牙螺栓,76,108,中碳钢 小半 圆头 低方颈 全牙 螺栓,小半:1.3376677971504325 圆头:1.0694281450780823 螺栓:0.9714637009277293
中型灰盖灰色PU万向边刹,76,108,中型 灰盖 灰色 PU 万向 边刹,灰盖:1.3376677971504325 灰色:1.2025127611143778 边刹:1.3376677971504325
中央联锁系统卡簧,20,108,中央 联锁 系统 卡簧,联锁:1.9051354186986078 系统:1.6933109536018067 卡簧:1.9507158078970963
终端接头加长管,76,108,终端 接头 加长,终端:2.4442865341142164 接头:1.8016559862633381 加长:2.155954054952015
重型超级聚酯活动轮,76,108,重型 超级 聚酯 活动 轮,重型:1.315817559993254 超级:1.36947035731219 轮:1.1657564411132753
重型脚轮套装,20,108,重型 脚轮 套装,重型:2.193029266655423 脚轮:2.4050255222287555 套装:1.4926090702972648
重型耐高温刹车,76,108,重型 耐高温 刹车,重型:2.193029266655423 耐高温:2.4887969983223908 刹车:2.5401805582648103
轴承6010塑封,76,108,轴承 6010 塑封,轴承:2.051401535333668 6010:2.771229618451459 塑封:2.771229618451459
轴承UCFL,76,108,轴承 UCFL,轴承:3.077102303000502 UCFL:4.0130033914512975
轴销金加工镀锌,34,108,轴 销金 加工 镀锌,轴:1.4789483956390015 销金:2.0065016957256487 镀锌:1.676062735730069
珠银大圆孔钢板,42,108,珠银大 圆孔 钢板,珠银大:2.675335594300865 圆孔:2.4887969983223908 钢板:2.6009544105294617
主炉旋钮座组件,25,108,主炉 旋钮 座 组件,旋钮:1.866597748741793 座:1.3336909250291915 组件:1.3558292743645528
注浆机钢垫圈,76,108,注浆 机钢 垫圈,注浆:2.771229618451459 机钢:2.771229618451459 垫圈:2.2132374739275678
注入机用不锈钢弹簧,76,108,注入 机用 不锈钢 弹簧,注入:2.078422213838594 机用:1.7118379466402374 弹簧:1.5200241584618204
注塑车间每日质量交接班记录,34,108,注塑 车间 每日 质量 交接班 记录,车间:1.2221432670571082 质量:1.3856148092257294 记录:1.0869882310210535
铸铁打渣漏勺,23,108,铸铁 打渣 漏勺,铸铁:2.4050255222287555 打渣:2.675335594300865 漏勺:2.675335594300865
铸铁水表井盖,76,108,铸铁 水表 井盖,铸铁:2.4050255222287555 水表:2.771229618451459 井盖:2.771229618451459
专业电线剥线器,76,108,专业 电线 剥线器,专业:2.155954054952015 电线:2.4442865341142164 剥线器:2.675335594300865
转臂调节锥尖,76,108,转臂 调节 锥尖,转臂:2.771229618451459 调节:2.1388562901561645 锥尖:2.771229618451459
转向节差压模具压块,76,108,转向节 差压 模具 压块,转向节:1.9507158078970963 差压:2.0065016957256487 模具:1.866597748741793
锥柄加长钻头,76,108,锥 柄 加长 钻头,锥:1.8037691416715667 柄:1.6041422176171236 钻头:1.8332149005856624
锥度铣刀修磨费,76,108,锥度 铣刀 修磨费,锥度:2.675335594300865 铣刀:2.193029266655423 修磨费:2.675335594300865
紫光社NCG夹具,76,108,紫光 社 NCG 夹具,紫光:1.9507158078970963 社:2.078422213838594 夹具:1.7318486235586215
自动断电充电线,76,108,自动 断电 充电 线,自动:1.3212916897443485 断电:2.0065016957256487 线:1.443678746074025
自动取出装置导向柱,76,108,自动 取出 装置 导向 柱,自动:1.0570333517954789 装置:1.238685063830857 柱:1.4430153133372534
自动上料过滤器支架,75,108,自动 上料 过滤器 支架,自动:1.3212916897443485 过滤器:1.659928105445676 支架:1.15620235031011
自焊同心大小头,76,108,自焊 同心 大小头,自焊:2.675335594300865 同心:2.4887969983223908 大小头:2.5401805582648103
自吸过滤式防颗粒物唿吸器,76,108,自吸 过滤 式 防 颗粒物 唿吸器,过滤:1.2025127611143778 防:1.0075008856726686 颗粒物:1.3856148092257294
自由半浮球疏水阀,76,108,自由 半 浮球 疏水阀,自由:1.9051354186986078 浮球:2.078422213838594 疏水阀:2.078422213838594
自制C缸底焊接块,76,108,自制 C 缸 底 焊接 块,自制:1.3004772052647309 缸:1.0965146333277116 焊接:1.0779770274760074
字孔婴儿奶嘴两个装,76,108,字孔 婴儿 奶嘴 两个 装,字孔:1.605201356580519 婴儿:1.0922114850882119 装:1.0738499752375872
总风防扭板2焊接,76,108,总风防 扭板 2 焊接,总风防:2.078422213838594 扭板:2.078422213838594 焊接:1.6169655412140114
足球手环盒子上盖,76,108,足球 手环 盒子 上盖,足球:1.9051354186986078 手环:1.8332149005856624 盒子:1.9507158078970963
阻燃收餐车长垃圾挂桶,76,108,阻燃 收 餐车 长 垃圾 挂桶,阻燃:1.2700902791324051 餐车:1.4531923272437566 长:0.9167130230990566
组合盖复底日式蒸锅,76,108,组合 盖复底 日式 蒸锅,组合:1.2874053167452926 盖复底:2.078422213838594 蒸锅:1.8037691416715667
钻石玻璃果碗装,76,108,钻石 玻璃 果 碗装,钻石:1.9051354186986078 玻璃:1.3094784685317122 碗装:1.4945784848843349
最大宽度导向板,76,108,宽度 导向 板,宽度:2.771229618451459 导向:2.1225929020996874 板:1.1565005896319283
左侧惰轮固定板,76,108,左侧 惰轮 固定 板,左侧:1.9051354186986078 惰轮:1.9051354186986078 板:0.8673754422239462
左非标传动轮组件,76,108,左 非标 传动 轮 组件,非标:1.4932781989934345 轮:1.1657564411132753 组件:1.0846634194916422
左旋弹簧素材,76,108,左旋 弹簧 素材,左旋:2.5401805582648103 弹簧:2.0266988779490935 素材:2.675335594300865
左旋螺尖机丝攻,76,108,左旋 螺尖 机丝攻,左旋:2.5401805582648103 螺尖:2.675335594300865 机丝攻:2.675335594300865
左制动管路总成,76,108,左 制动 管路 总成,左:1.3801202114779647 管路:1.8332149005856624 总成:1.2146060631054862
坐便残疾人扶手,76,108,坐 便 残疾人 扶手,坐:1.9507158078970963 残疾人:2.0065016957256487 扶手:1.676062735730069
座板连接螺钉,76,108,座板 连接 螺钉,座板:2.771229618451459 连接:1.8915438419130393 螺钉:1.8401602819706195
座便移位器专用管件,72,108,座 便 移位 器 专用 管件,座:0.8891272833527943 移位:1.3376677971504325 管件:1.2221432670571082
座骨架前支撑,40,108,座 骨架 前 支撑,座:1.3336909250291915 骨架:1.77742901275711 支撑:1.558561828418635
阿昔洛韦乳膏,76,108,阿昔洛韦 乳膏,阿昔洛韦:4.0130033914512975 乳膏:3.9014316157941926
艾来佳复底汤蒸锅,76,108,艾来 佳复底 汤 蒸锅,艾来:2.0065016957256487 汤:1.9507158078970963 蒸锅:1.8037691416715667
爱慕莎迈利姆保温杯,76,108,爱慕莎迈利姆 保温杯,爱慕莎迈利姆:4.0130033914512975 保温杯:3.352125471460138
爱仕达不锈钢火锅一锅多用汤锅煮锅蒸锅炖锅焖锅电磁炉通用,76,108,爱仕达 不锈钢 火锅 一锅 多用 汤锅 煮 锅 蒸锅 炖锅 焖 锅 电磁炉 通用,锅:0.9485303459689577 蒸锅:0.5153626119061618 通用:0.44834335200666686
爱仕达巧蒸多用锅,71,108,爱仕达 巧蒸 多用 锅,爱仕达:1.7118379466402374 巧蒸:2.0065016957256487 锅:1.659928105445676
爱仕达锈不了无涂层铁锅,76,108,爱仕达 锈不了 无 涂层 铁锅,爱仕达:1.36947035731219 锈不了:1.6627377710708755 铁锅:1.6627377710708755
按钮长油醋樽,76,108,按钮 长油 醋 樽,长油:2.0065016957256487 醋:1.866597748741793 樽:2.0065016957256487
按图法兰面帽,76,108,按图 法兰 面帽,按图:2.675335594300865 法兰:1.9337944104594205 面帽:2.675335594300865
奥多不锈钢地弹簧,76,108,奥多 不锈钢 地弹簧,奥多:2.906384654487513 不锈钢:1.4457091095962196 地弹簧:2.906384654487513
奥赛治具练习架含配件,46,108,奥赛治具 架 含配件,奥赛治具:2.771229618451459 架:1.8203524751470195 含配件:2.771229618451459
坝头分合控制开关防护罩,76,108,坝头 分合 控制 开关 防护罩,控制:1.3408501885840554 开关:1.116731949506678 防护罩:1.4932781989934345
白刚玉陶瓷平形砂轮,76,108,白刚玉 陶瓷 平形 砂轮,白刚玉:2.078422213838594 陶瓷:1.5483563297885712 砂轮:2.078422213838594
白钢冲压弯头,76,108,白钢 冲压 弯头,白钢:2.4442865341142164 冲压:2.675335594300865 弯头:2.155954054952015
白钢立直角线槽,76,108,白钢 立 直角 线槽,立:2.0065016957256487 直角:1.866597748741793 线槽:2.0065016957256487
白钢外六角螺栓,74,108,白钢 外六角 螺栓,白钢:2.4442865341142164 外六角:2.173976462042107 螺栓:1.9429274018554585
白色半自动滴定器,76,108,白色 半自动 滴定 器,白色:1.4503458078445655 滴定:2.0065016957256487 器:1.464238270633268
白色镀锌纽扣螺钉,76,108,白色 镀锌 纽扣 螺钉,镀锌:1.676062735730069 纽扣:1.9051354186986078 螺钉:1.3801202114779647
白色聚氨酯面漆,76,108,白色 聚氨酯 面漆,白色:1.9337944104594205 聚氨酯:2.1225929020996874 面漆:2.2347503143067584
白色手柄玻璃罐,78,108,白色 手柄 玻璃罐,白色:1.9337944104594205 手柄:1.854051180770809 玻璃罐:2.771229618451459
白有机硅耐热漆,34,108,白 有机硅 耐热 漆,白:1.4945784848843349 耐热:1.7318486235586215 漆:1.6447719499915674
拜杰封口机包装袋,77,108,拜杰 封口机 包装袋,拜杰:2.675335594300865 封口机:2.771229618451459 包装袋:2.675335594300865
半导体保护熔断器,22,108,半导体 保护 熔断器,半导体:2.675335594300865 保护:2.0644751063847613 熔断器:2.675335594300865
半圆方锭螺栓,77,108,半圆 方锭 螺栓,半圆:2.369905350342813 方锭:2.771229618451459 螺栓:1.9429274018554585
保温杯304不锈钢水杯茶杯男女款情侣杯子,72,108,保温杯 304 不锈钢 水杯 茶杯 男女 款 情侣 杯子,水杯:0.7023620767404632 茶杯:0.7697104993593873 男女:0.6204066386148211
必须戴防护帽,77,108,戴 防护 帽,戴:2.675335594300865 防护:2.2824505955203165 帽:2.369905350342813
碧塔双面玻璃纤维指甲锉,77,108,碧塔 双面 玻璃纤维 指甲 锉,碧塔:1.605201356580519 玻璃纤维:1.605201356580519 锉:1.402881174244823
变径直通风管接头,20,108,变 径直 通风 管接头,径直:2.078422213838594 通风:1.8037691416715667 管接头:1.77742901275711
便携加厚烧烤炉户外家用不锈钢折叠烧烤架大号木炭烧烤炉子,77,108,便携 加厚 烧烤炉 户外 家用 不锈钢 折叠 烧烤 架 大号 木炭 烧烤 炉子,烧烤炉:0.5640661232571269 烧烤:1.1486755376872573 炉子:0.6173851371463535
便携随身不锈钢弹盖保温杯,80,108,便携 随身 不锈钢 弹盖 保温杯,随身:1.4932781989934345 弹盖:1.4932781989934345 保温杯:1.3408501885840554
标准型精抛光两用扳手,42,108,标准型 精 抛光 两用 扳手,标准型:1.605201356580519 精:1.5241083349588864 抛光:1.46657192046853
柄小螺旋角TIN涂层丝锥,42,108,柄 小 螺旋 角 TIN 涂层 丝锥,螺旋:1.1465723975575135 角:1.0475513717632357 涂层:0.9317041980180458
波斯双头开口扳手,42,108,波斯 双头 开口 扳手,波斯:2.0065016957256487 开口:1.659928105445676 扳手:1.3852750332786488
玻璃密封咖啡罐,33,108,玻璃 密封 咖啡 罐,玻璃:1.3094784685317122 密封:1.6169655412140114 罐:1.9051354186986078
博世BOSCH高速钢麻花钻头套装,36,108,博世 BOSCH 高速钢 麻花钻 头 套装,高速钢:1.2700902791324051 麻花钻:1.2025127611143778 套装:0.7463045351486324
博世硬质合金开孔器,35,108,博世 硬质合金 开孔器,博世:2.5401805582648103 硬质合金:2.2132374739275678 开孔器:2.675335594300865
不锈钢保温饭盒,77,108,不锈钢 保温 饭盒,不锈钢:1.4457091095962196 保温:2.3091314980781616 饭盒:2.4442865341142164
不锈钢带图外六角,20,108,不锈钢 带图 外六角,不锈钢:1.4457091095962196 带图:2.675335594300865 外六角:2.173976462042107
不锈钢锻件法兰,34,108,不锈钢 锻件 法兰,不锈钢:1.4457091095962196 锻件:2.675335594300865 法兰:1.9337944104594205
不锈钢家用菜刀,77,108,不锈钢 家用 菜刀,不锈钢:1.4457091095962196 家用:1.8995763591060593 菜刀:2.675335594300865
不锈钢沥水筷子筒套装餐具架筷子笼,72,108,不锈钢 沥水 筷子 筒 套装 餐具 架 筷子 笼,筷子:1.4898335428711724 筒:0.7793784301360127 餐具:0.8147621780380722
不锈钢淋雨软管,77,108,不锈钢 淋雨 软管,不锈钢:1.4457091095962196 淋雨:2.675335594300865 软管:2.173976462042107
不锈钢内螺栓,75,108,不锈钢 内 螺栓,不锈钢:1.4457091095962196 内:2.1225929020996874 螺栓:1.9429274018554585
不锈钢盘头机用螺钉,33,108,不锈钢 盘头 机用 螺钉,盘头:1.6304823465315803 机用:1.7118379466402374 螺钉:1.3801202114779647
不锈钢双螺栓抱箍,43,108,不锈钢 双 螺栓 抱 箍,螺栓:1.1657564411132753 抱:1.4430153133372534 箍:1.6627377710708755
不锈钢洗手池闸门,40,108,不锈钢 洗手池 闸门,不锈钢:1.4457091095962196 洗手池:2.771229618451459 闸门:2.771229618451459
不锈钢制品-推车,42,108,不锈钢 制品 推车,不锈钢:1.4457091095962196 制品:2.6009544105294617 推车:2.4050255222287555
不锈钢自锁螺帽,77,108,不锈钢 自锁 螺帽,不锈钢:1.4457091095962196 自锁:2.6009544105294617 螺帽:2.675335594300865
材料大类名牌,42,108,材料 大类 名牌,材料:2.2132374739275678 大类:2.771229618451459 名牌:2.6009544105294617
槽式等径弯通,77,108,槽式 等径 弯通,槽式:2.6009544105294617 等径:2.4050255222287555 弯通:2.675335594300865
侧轨型精密滑台缸,25,108,侧 轨型 精密 滑台 缸,轨型:1.6627377710708755 精密:1.4430153133372534 缸:1.315817559993254
侧下栅前端板,42,108,侧下 栅 前端 板,栅:2.078422213838594 前端:1.866597748741793 板:0.8673754422239462
超薄标准套筒,80,108,超薄 标准 套筒,超薄:2.155954054952015 标准:2.051401535333668 套筒:2.155954054952015
充电式手电钻,34,108,充电式 手 电钻,充电式:2.4887969983223908 手:2.369905350342813 电钻:2.771229618451459
春之晖光身玻璃储物瓶,80,108,春之晖 光身 玻璃 储物 瓶,春之晖:1.605201356580519 玻璃:1.0475827748253699 瓶:1.3279424843565408
瓷魂创意礼品陶瓷马克杯情侣咖啡杯牛奶杯办公杯带盖杯子亚光白,42,108,瓷魂 创意 礼品 陶瓷 马克杯 情侣 咖啡杯 牛奶 杯 办公 杯 带 盖 杯子 亚光白,礼品:0.37674006855526154 陶瓷:0.4128950212769523 马克杯:0.4810051044457511
大孔弱酸阳离子树脂,34,108,大孔 弱酸 阳离子 树脂,弱酸:2.078422213838594 阳离子:2.078422213838594 树脂:1.6933109536018067
大口三角烧瓶,77,108,大口 三角 烧瓶,大口:2.6009544105294617 三角:2.193029266655423 烧瓶:2.675335594300865
大跨距槽式垂直下弯通,25,108,大 跨距 槽式 垂直 下弯通,大:1.1040961691823719 跨距:1.6627377710708755 槽式:1.5605726463176772
大跨距槽式水平四通,25,108,大 跨距 槽式 水平 四通,跨距:1.6627377710708755 槽式:1.5605726463176772 水平:1.402881174244823
带柄钢丝甲板刷,34,108,带柄 钢丝 甲板 刷,带柄:1.9507158078970963 钢丝:1.8037691416715667 甲板:2.078422213838594
戴德不锈钢筷子笼,74,108,戴德 不锈钢 筷子 笼,戴德:1.8332149005856624 筷子:1.676062735730069 笼:1.7536014678060288
单软固定金具,32,108,单软 固定 金具,单软:2.906384654487513 固定:1.5990602090604087 金具:2.906384654487513
单扇玻璃推拉门五金套装,34,108,单扇 玻璃 推拉门 五金 套装,玻璃:1.0475827748253699 推拉门:1.6627377710708755 套装:0.8955654421783589
淡彩混色组合,40,108,淡彩 混色 组合,淡彩:2.675335594300865 混色:2.369905350342813 组合:1.7165404223270566
挡圈钳卡环钳,75,108,挡圈 钳卡环 钳,挡圈:2.675335594300865 钳卡环:2.771229618451459 钳:1.9619802064687746
刀具?Φ4R,80,108,刀具 Φ 4R,刀具:2.4887969983223908 Φ:2.771229618451459 4R:2.771229618451459
导向块锁紧螺钉,80,108,导向 块 锁紧 螺钉,导向:1.5919446765747658 锁紧:1.8332149005856624 螺钉:1.3801202114779647
道生沉香礼品小盒模切配刀,34,108,道生 沉香 礼品 小盒 模切 配刀,道生:1.3376677971504325 礼品:0.9418501713881537 配刀:1.2443984991611954
德力半条压杯,77,108,德力 半条 压杯,德力:2.675335594300865 半条:2.675335594300865 压杯:2.6009544105294617
灯箱软条灯转接线,34,108,灯箱 软条 灯 转接线,灯箱:2.078422213838594 软条:2.078422213838594 转接线:1.866597748741793
等径对焊三通,42,108,等径 对焊 三通,等径:2.4050255222287555 对焊:2.6009544105294617 三通:2.1388562901561645
等径直接美江,77,108,等径 美江,等径:3.6075382833431333 美江:4.0130033914512975
等长双头螺栓,77,108,等长 双头 螺栓,等长:1.9719311941853352 双头:1.854051180770809 螺栓:1.9429274018554585
迪士尼密胺碗,75,108,迪士尼 密胺 碗,迪士尼:1.7782545667055887 密胺:2.675335594300865 碗:2.0922689760311117
电动雕刻笔组,73,108,电动 雕刻 笔组,电动:2.1388562901561645 雕刻:2.771229618451459 笔组:2.771229618451459
